"Iter","Time","α","step","UB","LB","Hk","Zk","Gap","Example","Method","δ"
"111.0","10.0","0.1969541804367224","1.6429169796717164e-5","122899.5462963938","68210.7401890342","60901.59076072206","213358.9502895781","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"112.0","10.0","0.1969541804367224","1.4010164271947278e-5","122899.5462963938","68210.7401890342","61059.382730861245","211027.66931285895","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"113.0","10.0","0.1969541804367224","1.999327168742214e-5","122899.5462963938","68210.7401890342","60901.59076072206","213577.28633371854","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"114.0","10.0","0.1969541804367224","1.3665062351940289e-5","122899.5462963938","68210.7401890342","61059.382730861245","207749.23125778683","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"115.0","10.0","0.1969541804367224","1.999810594190551e-5","122899.5462963938","68210.7401890342","60901.59076072206","213612.43510218518","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"116.0","10.0","0.17725876239305016","1.2298480031511592e-5","122899.5462963938","68210.7401890342","61059.382730861245","207748.3680004469","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"117.0","10.0","0.17725876239305016","1.8028502408821083e-5","122899.5462963938","68210.7401890342","60901.59076072206","213856.46698400076","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"118.0","10.0","0.17725876239305016","1.2329479174717254e-5","122899.5462963938","68210.7401890342","61059.382730861245","208100.0819436351","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"119.0","10.0","0.17725876239305016","1.8027817200912963e-5","122899.5462963938","68210.7401890342","60901.59076072206","213850.93143803466","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"120.0","10.0","0.17725876239305016","1.2329489959049075e-5","122899.5462963938","68210.7401890342","61059.382730861245","208100.2043018514","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"121.0","10.0","0.15953288615374514","1.62250352662816e-5","122899.5462963938","68210.7401890342","60901.59076072206","213850.92951226654","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"122.0","10.0","0.15953288615374514","1.2981764363872828e-5","122899.5462963938","68210.7401890342","61059.382730861245","208429.17825589873","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"123.0","10.0","0.15953288615374514","2.0104047671296922e-5","122899.5462963938","68210.7401890342","60901.59076072206","212314.58694559778","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"124.0","10.0","0.15953288615374514","1.5390159302726175e-5","122899.5462963938","68210.7401890342","61059.382730861245","206668.48865046518","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"125.0","10.0","0.15953288615374514","1.997338382588822e-5","122899.5462963938","68210.7401890342","60901.59076072206","211306.89581943955","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"126.0","11.0","0.14357959753837063","1.388093383422244e-5","122899.5462963938","68210.7401890342","61059.382730861245","206966.27780412804","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"127.0","11.0","0.14357959753837063","1.8090329264242354e-5","122899.5462963938","68210.7401890342","60901.59076072206","212004.31830548705","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"128.0","11.0","0.14357959753837063","1.3951326646970464e-5","122899.5462963938","68210.7401890342","61059.382730861245","207669.9330980543","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"129.0","11.0","0.14357959753837063","1.8086190351623572e-5","122899.5462963938","68210.7401890342","60901.59076072206","211971.4195646033","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"130.0","11.0","0.14357959753837063","1.3951520157933797e-5","122899.5462963938","68210.7401890342","61059.382730861245","207671.86745766384","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"131.0","11.0","0.12922163778453358","1.6277561076318195e-5","122899.5462963938","68210.7401890342","60901.59076072206","211971.32912544077","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"132.0","11.0","0.12922163778453358","1.2675410055635953e-5","122899.5462963938","68210.7401890342","61059.382730861245","208518.03315264496","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"133.0","11.0","0.12922163778453358","1.6341817443590002e-5","122899.5462963938","68210.7401890342","60901.59076072206","212538.8301877067","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"134.0","11.0","0.12922163778453358","1.2672683825487817e-5","122899.5462963938","68210.7401890342","61059.382730861245","208487.85582738277","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"135.0","11.0","0.12922163778453358","1.6341962413070043e-5","122899.5462963938","68210.7401890342","60901.59076072206","212540.11053294584","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"136.0","11.0","0.11629947400608022","1.1405409907329639e-5","122899.5462963938","68210.7401890342","61059.382730861245","208487.78774399523","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"137.0","11.0","0.11629947400608022","1.476841565031161e-5","122899.5462963938","68210.7401890342","60901.59076072206","213135.27236434666","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"138.0","11.0","0.11629947400608022","1.9759463228703566e-5","122899.5462963938","68210.7401890342","61059.382730861245","209450.79912117362","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"139.0","11.0","0.11629947400608022","1.9107430195607343e-5","122899.5462963938","68210.7401890342","60901.59076072206","205408.50080507074","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"140.0","11.0","0.11629947400608022","1.9214628710059453e-5","122899.5462963938","68210.7401890342","61059.382730861245","205901.59899586948","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"141.0","11.0","0.1046695266054722","1.724784091437948e-5","122899.5462963938","68210.7401890342","60901.59076072206","205816.61303474393","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"142.0","11.0","0.1046695266054722","1.7478324851224555e-5","122899.5462963938","68210.7401890342","61059.382730861245","207375.8636642902","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"143.0","11.0","0.1046695266054722","1.7420377787129938e-5","122899.5462963938","68210.7401890342","60901.59076072206","207193.1381946613","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"144.0","11.0","0.1046695266054722","1.7461145381949234e-5","122899.5462963938","68210.7401890342","61059.382730861245","207239.0780750939","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"145.0","12.0","0.1046695266054722","1.742208491453693e-5","122899.5462963938","68210.7401890342","60901.59076072206","207206.75791425776","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"146.0","12.0","0.09420257394492498","1.571487786318771e-5","122899.5462963938","68210.7401890342","61059.382730861245","207237.7246807471","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"147.0","12.0","0.09420257394492498","1.5836050690407318e-5","122899.5462963938","68210.7401890342","60901.59076072206","208591.18216885487","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
